Repeat,Feature,Score,Tumor type,Cohort
Repeat43,WDR12,-0.005050505050504972,BLCA,validation
Repeat81,WDR12,-0.030303030303030276,BLCA,validation
Repeat12,WDR12,-0.025252525252525193,BLCA,validation
Repeat55,WDR12,-0.005050505050504972,BLCA,validation
Repeat29,WDR12,-0.010101010101010055,BLCA,validation
Repeat54,WDR12,-0.005050505050504972,BLCA,validation
Repeat76,WDR12,0.005050505050505083,BLCA,validation
Repeat25,WDR12,0.005050505050505083,BLCA,validation
Repeat62,WDR12,0.005050505050505083,BLCA,validation
Repeat65,WDR12,-0.010101010101010055,BLCA,validation
Repeat91,WDR12,-0.015151515151515138,BLCA,validation
Repeat69,WDR12,-0.025252525252525193,BLCA,validation
Repeat21,WDR12,0.005050505050505083,BLCA,validation
Repeat67,WDR12,-0.015151515151515138,BLCA,validation
Repeat70,WDR12,-0.015151515151515138,BLCA,validation
Repeat19,WDR12,-0.005050505050504972,BLCA,validation
Repeat42,WDR12,-0.02020202020202011,BLCA,validation
Repeat66,WDR12,-0.010101010101010055,BLCA,validation
Repeat71,WDR12,-0.02020202020202011,BLCA,validation
Repeat22,WDR12,0.010101010101010166,BLCA,validation
Repeat72,WDR12,-0.005050505050504972,BLCA,validation
Repeat16,WDR12,0.0,BLCA,validation
Repeat18,WDR12,-0.02020202020202011,BLCA,validation
Repeat37,WDR12,0.0,BLCA,validation
Repeat23,WDR12,0.005050505050505083,BLCA,validation
Repeat73,WDR12,0.025252525252525304,BLCA,validation
Repeat64,WDR12,-0.010101010101010055,BLCA,validation
Repeat17,WDR12,0.005050505050505083,BLCA,validation
Repeat63,WDR12,-0.010101010101010055,BLCA,validation
Repeat74,WDR12,0.005050505050505083,BLCA,validation
Repeat24,WDR12,0.015151515151515249,BLCA,validation
Repeat75,WDR12,0.0,BLCA,validation
Repeat82,WDR12,-0.015151515151515138,BLCA,validation
Repeat28,WDR12,-0.015151515151515138,BLCA,validation
Repeat20,WDR12,0.0,BLCA,validation
Repeat89,WDR12,0.005050505050505083,BLCA,validation
Repeat34,WDR12,-0.015151515151515138,BLCA,validation
Repeat86,WDR12,-0.010101010101010055,BLCA,validation
Repeat9,WDR12,0.0,BLCA,validation
Repeat50,WDR12,0.0,BLCA,validation
Repeat7,WDR12,0.0,BLCA,validation
Repeat32,WDR12,0.0,BLCA,validation
Repeat40,WDR12,-0.005050505050504972,BLCA,validation
Repeat49,WDR12,0.005050505050505083,BLCA,validation
Repeat90,WDR12,0.0,BLCA,validation
Repeat47,WDR12,0.010101010101010166,BLCA,validation
Repeat30,WDR12,0.0,BLCA,validation
Repeat87,WDR12,0.005050505050505083,BLCA,validation
Repeat8,WDR12,-0.015151515151515138,BLCA,validation
Repeat33,WDR12,-0.015151515151515138,BLCA,validation
Repeat36,WDR12,0.0,BLCA,validation
Repeat48,WDR12,-0.010101010101010055,BLCA,validation
Repeat46,WDR12,0.0,BLCA,validation
Repeat85,WDR12,0.010101010101010166,BLCA,validation
Repeat88,WDR12,-0.010101010101010055,BLCA,validation
Repeat35,WDR12,-0.015151515151515138,BLCA,validation
Repeat84,WDR12,-0.025252525252525193,BLCA,validation
Repeat51,WDR12,-0.02020202020202011,BLCA,validation
Repeat10,WDR12,-0.005050505050504972,BLCA,validation
Repeat6,WDR12,-0.005050505050504972,BLCA,validation
Repeat45,WDR12,-0.015151515151515138,BLCA,validation
Repeat52,WDR12,0.005050505050505083,BLCA,validation
Repeat31,WDR12,-0.015151515151515138,BLCA,validation
Repeat53,WDR12,-0.010101010101010055,BLCA,validation
Repeat11,WDR12,-0.010101010101010055,BLCA,validation
Repeat83,WDR12,-0.03535353535353536,BLCA,validation
Repeat34,TPM2,-0.02020202020202011,BLCA,validation
Repeat42,TPM2,-0.015151515151515138,BLCA,validation
Repeat96,TPM2,-0.02020202020202011,BLCA,validation
Repeat37,TPM2,0.0,BLCA,validation
Repeat45,TPM2,-0.005050505050504972,BLCA,validation
Repeat68,TPM2,0.0,BLCA,validation
Repeat64,TPM2,-0.010101010101010055,BLCA,validation
Repeat35,TPM2,-0.030303030303030276,BLCA,validation
Repeat23,TPM2,0.005050505050505083,BLCA,validation
Repeat65,TPM2,0.010101010101010166,BLCA,validation
Repeat100,TPM2,-0.015151515151515138,BLCA,validation
Repeat67,TPM2,-0.010101010101010055,BLCA,validation
Repeat47,TPM2,0.0,BLCA,validation
Repeat46,TPM2,-0.010101010101010055,BLCA,validation
Repeat63,TPM2,-0.005050505050504972,BLCA,validation
Repeat36,TPM2,-0.010101010101010055,BLCA,validation
Repeat66,TPM2,-0.015151515151515138,BLCA,validation
Repeat22,TPM2,-0.005050505050504972,BLCA,validation
Repeat44,TPM2,-0.010101010101010055,BLCA,validation
Repeat30,TPM2,-0.005050505050504972,BLCA,validation
Repeat24,TPM2,-0.005050505050504972,BLCA,validation
Repeat99,TPM2,-0.015151515151515138,BLCA,validation
Repeat54,TPM2,-0.015151515151515138,BLCA,validation
Repeat55,TPM2,-0.015151515151515138,BLCA,validation
Repeat29,TPM2,-0.010101010101010055,BLCA,validation
Repeat53,TPM2,-0.02020202020202011,BLCA,validation
Repeat39,TPM2,-0.015151515151515138,BLCA,validation
Repeat56,TPM2,-0.005050505050504972,BLCA,validation
Repeat52,TPM2,-0.02020202020202011,BLCA,validation
Repeat31,TPM2,-0.02020202020202011,BLCA,validation
Repeat98,TPM2,-0.005050505050504972,BLCA,validation
Repeat28,TPM2,-0.010101010101010055,BLCA,validation
Repeat43,TPM2,-0.010101010101010055,BLCA,validation
Repeat57,TPM2,-0.010101010101010055,BLCA,validation
Repeat51,TPM2,-0.005050505050504972,BLCA,validation
Repeat58,TPM2,-0.010101010101010055,BLCA,validation
Repeat48,TPM2,-0.005050505050504972,BLCA,validation
Repeat27,TPM2,-0.02020202020202011,BLCA,validation
Repeat59,TPM2,-0.02020202020202011,BLCA,validation
Repeat32,TPM2,0.0,BLCA,validation
Repeat1,TPM2,-0.010101010101010055,BLCA,validation
Repeat26,TPM2,-0.030303030303030276,BLCA,validation
Repeat2,TPM2,-0.02020202020202011,BLCA,validation
Repeat60,TPM2,0.0,BLCA,validation
Repeat50,TPM2,-0.015151515151515138,BLCA,validation
Repeat61,TPM2,-0.025252525252525193,BLCA,validation
Repeat49,TPM2,-0.005050505050504972,BLCA,validation
Repeat25,TPM2,0.005050505050505083,BLCA,validation
Repeat62,TPM2,0.0,BLCA,validation
Repeat97,TPM2,-0.005050505050504972,BLCA,validation
Repeat33,TPM2,-0.015151515151515138,BLCA,validation
Repeat6,TPM2,-0.015151515151515138,BLCA,validation
Repeat3,TPM2,-0.025252525252525193,BLCA,validation
Repeat41,TPM2,-0.02020202020202011,BLCA,validation
Repeat82,TPM2,-0.02020202020202011,BLCA,validation
Repeat38,TPM2,-0.030303030303030276,BLCA,validation
Repeat12,TPM2,-0.015151515151515138,BLCA,validation
Repeat81,TPM2,-0.025252525252525193,BLCA,validation
Repeat80,TPM2,-0.010101010101010055,BLCA,validation
Repeat94,TPM2,-0.015151515151515138,BLCA,validation
Repeat79,TPM2,-0.02020202020202011,BLCA,validation
Repeat11,TPM2,-0.005050505050504972,BLCA,validation
Repeat14,TPM2,0.010101010101010166,BLCA,validation
Repeat4,TPM2,-0.015151515151515138,BLCA,validation
Repeat78,TPM2,-0.010101010101010055,BLCA,validation
Repeat15,TPM2,0.010101010101010166,BLCA,validation
Repeat77,TPM2,-0.005050505050504972,BLCA,validation
Repeat76,TPM2,-0.010101010101010055,BLCA,validation
Repeat83,TPM2,-0.03535353535353536,BLCA,validation
Repeat84,TPM2,-0.02020202020202011,BLCA,validation
Repeat75,TPM2,-0.02020202020202011,BLCA,validation
Repeat8,TPM2,0.0,BLCA,validation
Repeat91,TPM2,-0.010101010101010055,BLCA,validation
Repeat92,TPM2,0.0,BLCA,validation
Repeat40,TPM2,-0.015151515151515138,BLCA,validation
Repeat90,TPM2,-0.010101010101010055,BLCA,validation
Repeat7,TPM2,-0.010101010101010055,BLCA,validation
Repeat89,TPM2,-0.005050505050504972,BLCA,validation
Repeat88,TPM2,-0.005050505050504972,BLCA,validation
Repeat10,TPM2,0.005050505050505083,BLCA,validation
Repeat87,TPM2,-0.005050505050504972,BLCA,validation
Repeat5,TPM2,-0.010101010101010055,BLCA,validation
Repeat9,TPM2,-0.015151515151515138,BLCA,validation
Repeat86,TPM2,-0.015151515151515138,BLCA,validation
Repeat93,TPM2,0.0,BLCA,validation
Repeat85,TPM2,-0.010101010101010055,BLCA,validation
Repeat16,TPM2,-0.005050505050504972,BLCA,validation
Repeat13,TPM2,-0.010101010101010055,BLCA,validation
Repeat21,TPM2,0.0,BLCA,validation
Repeat17,TPM2,0.005050505050505083,BLCA,validation
Repeat72,TPM2,0.0,BLCA,validation
Repeat71,TPM2,-0.030303030303030276,BLCA,validation
Repeat19,TPM2,-0.02020202020202011,BLCA,validation
Repeat18,TPM2,-0.010101010101010055,BLCA,validation
Repeat73,TPM2,0.0,BLCA,validation
Repeat20,TPM2,-0.005050505050504972,BLCA,validation
Repeat95,TPM2,-0.015151515151515138,BLCA,validation
Repeat70,TPM2,-0.030303030303030276,BLCA,validation
Repeat74,TPM2,-0.005050505050504972,BLCA,validation
Repeat69,TPM2,-0.030303030303030276,BLCA,validation
Repeat3,VCP,-0.025252525252525193,BLCA,validation
Repeat85,VCP,-0.005050505050504972,BLCA,validation
Repeat70,VCP,-0.030303030303030276,BLCA,validation
Repeat42,VCP,-0.02020202020202011,BLCA,validation
Repeat50,VCP,-0.015151515151515138,BLCA,validation
Repeat100,VCP,-0.02020202020202011,BLCA,validation
Repeat9,VCP,-0.010101010101010055,BLCA,validation
Repeat32,VCP,0.0,BLCA,validation
Repeat99,VCP,-0.005050505050504972,BLCA,validation
Repeat86,VCP,-0.025252525252525193,BLCA,validation
Repeat19,VCP,-0.02020202020202011,BLCA,validation
Repeat45,VCP,-0.025252525252525193,BLCA,validation
Repeat49,VCP,0.0,BLCA,validation
Repeat51,VCP,0.0,BLCA,validation
Repeat66,VCP,-0.005050505050504972,BLCA,validation
Repeat91,VCP,-0.015151515151515138,BLCA,validation
Repeat1,VCP,-0.025252525252525193,BLCA,validation
Repeat44,VCP,-0.02020202020202011,BLCA,validation
Repeat31,VCP,-0.015151515151515138,BLCA,validation
Repeat93,VCP,-0.025252525252525193,BLCA,validation
Repeat10,VCP,-0.02020202020202011,BLCA,validation
Repeat52,VCP,-0.025252525252525193,BLCA,validation
Repeat67,VCP,0.0,BLCA,validation
Repeat87,VCP,-0.010101010101010055,BLCA,validation
Repeat5,VCP,-0.010101010101010055,BLCA,validation
Repeat47,VCP,-0.015151515151515138,BLCA,validation
Repeat20,VCP,-0.010101010101010055,BLCA,validation
Repeat92,VCP,-0.010101010101010055,BLCA,validation
Repeat90,VCP,-0.015151515151515138,BLCA,validation
Repeat69,VCP,-0.025252525252525193,BLCA,validation
Repeat46,VCP,-0.015151515151515138,BLCA,validation
Repeat40,VCP,-0.02020202020202011,BLCA,validation
Repeat21,VCP,-0.015151515151515138,BLCA,validation
Repeat34,VCP,-0.02020202020202011,BLCA,validation
Repeat7,VCP,-0.02020202020202011,BLCA,validation
Repeat89,VCP,-0.015151515151515138,BLCA,validation
Repeat35,VCP,-0.02020202020202011,BLCA,validation
Repeat96,VCP,-0.025252525252525193,BLCA,validation
Repeat36,VCP,-0.02020202020202011,BLCA,validation
Repeat88,VCP,-0.010101010101010055,BLCA,validation
Repeat48,VCP,-0.015151515151515138,BLCA,validation
Repeat6,VCP,-0.030303030303030276,BLCA,validation
Repeat71,VCP,-0.015151515151515138,BLCA,validation
Repeat39,VCP,-0.010101010101010055,BLCA,validation
Repeat8,VCP,-0.015151515151515138,BLCA,validation
Repeat33,VCP,-0.025252525252525193,BLCA,validation
Repeat84,VCP,-0.025252525252525193,BLCA,validation
Repeat24,VCP,-0.010101010101010055,BLCA,validation
Repeat22,VCP,-0.015151515151515138,BLCA,validation
Repeat53,VCP,-0.025252525252525193,BLCA,validation
Repeat27,VCP,-0.010101010101010055,BLCA,validation
Repeat58,VCP,-0.025252525252525193,BLCA,validation
Repeat41,VCP,-0.015151515151515138,BLCA,validation
Repeat95,VCP,-0.010101010101010055,BLCA,validation
Repeat14,VCP,-0.010101010101010055,BLCA,validation
Repeat59,VCP,-0.015151515151515138,BLCA,validation
Repeat4,VCP,-0.02020202020202011,BLCA,validation
Repeat64,VCP,-0.005050505050504972,BLCA,validation
Repeat26,VCP,-0.010101010101010055,BLCA,validation
Repeat78,VCP,-0.02020202020202011,BLCA,validation
Repeat17,VCP,-0.02020202020202011,BLCA,validation
Repeat77,VCP,-0.005050505050504972,BLCA,validation
Repeat60,VCP,-0.015151515151515138,BLCA,validation
Repeat2,VCP,-0.030303030303030276,BLCA,validation
Repeat61,VCP,-0.015151515151515138,BLCA,validation
Repeat15,VCP,-0.010101010101010055,BLCA,validation
Repeat76,VCP,-0.015151515151515138,BLCA,validation
Repeat25,VCP,0.0,BLCA,validation
Repeat63,VCP,-0.015151515151515138,BLCA,validation
Repeat97,VCP,-0.02020202020202011,BLCA,validation
Repeat62,VCP,-0.010101010101010055,BLCA,validation
Repeat16,VCP,-0.010101010101010055,BLCA,validation
Repeat75,VCP,-0.015151515151515138,BLCA,validation
Repeat73,VCP,0.0,BLCA,validation
Repeat94,VCP,-0.010101010101010055,BLCA,validation
Repeat23,VCP,-0.010101010101010055,BLCA,validation
Repeat55,VCP,-0.010101010101010055,BLCA,validation
Repeat74,VCP,-0.005050505050504972,BLCA,validation
Repeat83,VCP,-0.030303030303030276,BLCA,validation
Repeat30,VCP,-0.015151515151515138,BLCA,validation
Repeat38,VCP,-0.02020202020202011,BLCA,validation
Repeat54,VCP,-0.015151515151515138,BLCA,validation
Repeat82,VCP,-0.010101010101010055,BLCA,validation
Repeat72,VCP,-0.010101010101010055,BLCA,validation
Repeat29,VCP,-0.02020202020202011,BLCA,validation
Repeat65,VCP,-0.015151515151515138,BLCA,validation
Repeat18,VCP,-0.010101010101010055,BLCA,validation
Repeat12,VCP,-0.010101010101010055,BLCA,validation
Repeat57,VCP,-0.015151515151515138,BLCA,validation
Repeat81,VCP,-0.02020202020202011,BLCA,validation
Repeat43,VCP,-0.015151515151515138,BLCA,validation
Repeat56,VCP,-0.010101010101010055,BLCA,validation
Repeat98,VCP,-0.015151515151515138,BLCA,validation
Repeat68,VCP,-0.015151515151515138,BLCA,validation
Repeat80,VCP,-0.030303030303030276,BLCA,validation
Repeat13,VCP,-0.02020202020202011,BLCA,validation
Repeat28,VCP,-0.015151515151515138,BLCA,validation
Repeat37,VCP,0.0,BLCA,validation
Repeat79,VCP,-0.010101010101010055,BLCA,validation
Repeat11,VCP,-0.015151515151515138,BLCA,validation
Repeat80,B2M,0.040609137055837574,RCC,validation
Repeat27,B2M,0.11167512690355341,RCC,validation
Repeat66,B2M,0.035532994923857864,RCC,validation
Repeat62,B2M,0.055837563451776706,RCC,validation
Repeat76,B2M,0.08629441624365486,RCC,validation
Repeat85,B2M,0.1065989847715737,RCC,validation
Repeat47,B2M,0.05583756345177682,RCC,validation
Repeat81,B2M,0.09137055837563457,RCC,validation
Repeat29,B2M,0.09137055837563446,RCC,validation
Repeat73,B2M,0.040609137055837574,RCC,validation
Repeat99,B2M,0.015228426395939021,RCC,validation
Repeat51,B2M,0.1116751269035533,RCC,validation
Repeat12,B2M,0.055837563451776595,RCC,validation
Repeat93,B2M,0.045685279187817285,RCC,validation
Repeat17,B2M,0.13705583756345197,RCC,validation
Repeat54,B2M,0.10152284263959388,RCC,validation
Repeat88,B2M,0.04060913705583746,RCC,validation
Repeat84,B2M,0.055837563451776595,RCC,validation
Repeat69,B2M,0.14720812182741116,RCC,validation
Repeat46,B2M,0.07614213197969544,RCC,validation
Repeat78,B2M,0.025380710659898442,RCC,validation
Repeat57,B2M,0.07614213197969544,RCC,validation
Repeat23,B2M,0.11675126903553301,RCC,validation
Repeat3,B2M,0.09137055837563457,RCC,validation
Repeat5,B2M,0.09644670050761417,RCC,validation
Repeat56,B2M,0.09137055837563446,RCC,validation
Repeat33,B2M,0.13705583756345197,RCC,validation
Repeat19,B2M,0.12690355329949254,RCC,validation
Repeat24,B2M,0.010152284263959421,RCC,validation
Repeat95,B2M,0.050761421319796995,RCC,validation
Repeat98,B2M,0.09644670050761428,RCC,validation
Repeat79,B2M,0.07106598984771584,RCC,validation
Repeat32,B2M,0.050761421319796995,RCC,validation
Repeat55,B2M,0.050761421319796884,RCC,validation
Repeat49,B2M,0.09137055837563457,RCC,validation
Repeat67,B2M,0.0659898477157359,RCC,validation
Repeat10,B2M,0.16751269035533,RCC,validation
Repeat83,B2M,0.10152284263959388,RCC,validation
Repeat40,B2M,0.13705583756345185,RCC,validation
Repeat9,B2M,0.11167512690355319,RCC,validation
Repeat4,B2M,0.1116751269035533,RCC,validation
Repeat50,B2M,0.06598984771573624,RCC,validation
Repeat36,B2M,0.030456852791878042,RCC,validation
Repeat26,B2M,0.08629441624365486,RCC,validation
Repeat94,B2M,0.045685279187817174,RCC,validation
Repeat30,B2M,0.1167512690355329,RCC,validation
Repeat48,B2M,0.10659898477157359,RCC,validation
Repeat11,B2M,0.055837563451776706,RCC,validation
Repeat68,B2M,0.11675126903553312,RCC,validation
Repeat89,B2M,0.010152284263959421,RCC,validation
Repeat21,B2M,0.06598984771573602,RCC,validation
Repeat8,B2M,0.060913705583756306,RCC,validation
Repeat38,B2M,0.08121827411167515,RCC,validation
Repeat31,B2M,0.055837563451776595,RCC,validation
Repeat77,B2M,0.07614213197969544,RCC,validation
Repeat96,B2M,0.030456852791878042,RCC,validation
Repeat7,B2M,0.07106598984771573,RCC,validation
Repeat39,B2M,0.1065989847715737,RCC,validation
Repeat97,B2M,0.11167512690355341,RCC,validation
Repeat71,B2M,0.11167512690355341,RCC,validation
Repeat20,B2M,0.07106598984771573,RCC,validation
Repeat22,B2M,0.09644670050761428,RCC,validation
Repeat91,B2M,0.030456852791878153,RCC,validation
Repeat43,B2M,0.10152284263959388,RCC,validation
Repeat15,B2M,0.08629441624365486,RCC,validation
Repeat86,B2M,0.045685279187817396,RCC,validation
Repeat82,B2M,0.06091370558375642,RCC,validation
Repeat52,B2M,0.055837563451776595,RCC,validation
Repeat60,B2M,0.06091370558375642,RCC,validation
Repeat59,B2M,0.08629441624365475,RCC,validation
Repeat53,B2M,0.035532994923857975,RCC,validation
Repeat87,B2M,0.12182741116751283,RCC,validation
Repeat35,B2M,0.035532994923857864,RCC,validation
Repeat16,B2M,0.06091370558375642,RCC,validation
Repeat42,B2M,0.045685279187817285,RCC,validation
Repeat74,B2M,0.06598984771573613,RCC,validation
Repeat28,B2M,0.08121827411167515,RCC,validation
Repeat1,B2M,0.045685279187817285,RCC,validation
Repeat72,B2M,0.09137055837563457,RCC,validation
Repeat90,B2M,0.055837563451776595,RCC,validation
Repeat63,B2M,0.07106598984771573,RCC,validation
Repeat25,B2M,0.12690355329949232,RCC,validation
Repeat34,B2M,0.050761421319796884,RCC,validation
Repeat61,B2M,0.07106598984771573,RCC,validation
Repeat41,B2M,0.04060913705583746,RCC,validation
Repeat92,B2M,0.060913705583756195,RCC,validation
Repeat70,B2M,0.055837563451776595,RCC,validation
Repeat6,B2M,0.06091370558375642,RCC,validation
Repeat13,B2M,0.13197969543147214,RCC,validation
Repeat18,B2M,0.055837563451776595,RCC,validation
Repeat58,B2M,0.035532994923857864,RCC,validation
Repeat64,B2M,0.08629441624365497,RCC,validation
Repeat45,B2M,0.1116751269035533,RCC,validation
Repeat14,B2M,0.055837563451776706,RCC,validation
Repeat100,B2M,0.09644670050761417,RCC,validation
Repeat44,B2M,0.10152284263959388,RCC,validation
Repeat37,B2M,0.035532994923857864,RCC,validation
Repeat65,B2M,0.06091370558375642,RCC,validation
Repeat75,B2M,0.09137055837563446,RCC,validation
Repeat2,B2M,0.09644670050761439,RCC,validation
Repeat24,GGH,0.08121827411167515,RCC,validation
Repeat39,GGH,0.10152284263959399,RCC,validation
Repeat65,GGH,0.11167512690355341,RCC,validation
Repeat66,GGH,0.060913705583756306,RCC,validation
Repeat50,GGH,0.08121827411167526,RCC,validation
Repeat79,GGH,0.045685279187817285,RCC,validation
Repeat36,GGH,0.06598984771573602,RCC,validation
Repeat73,GGH,0.030456852791878153,RCC,validation
Repeat96,GGH,0.040609137055837574,RCC,validation
Repeat25,GGH,0.1116751269035533,RCC,validation
Repeat95,GGH,0.1116751269035533,RCC,validation
Repeat52,GGH,0.07614213197969555,RCC,validation
Repeat7,GGH,0.060913705583756306,RCC,validation
Repeat31,GGH,0.055837563451776706,RCC,validation
Repeat51,GGH,0.10152284263959388,RCC,validation
Repeat8,GGH,0.08629441624365486,RCC,validation
Repeat9,GGH,0.10659898477157359,RCC,validation
Repeat84,GGH,0.09644670050761417,RCC,validation
Repeat92,GGH,0.02030456852791873,RCC,validation
Repeat13,GGH,0.09644670050761428,RCC,validation
Repeat44,GGH,0.08121827411167515,RCC,validation
Repeat22,GGH,0.07614213197969544,RCC,validation
Repeat70,GGH,0.035532994923857864,RCC,validation
Repeat35,GGH,0.055837563451776706,RCC,validation
Repeat16,GGH,0.10152284263959388,RCC,validation
Repeat77,GGH,0.040609137055837574,RCC,validation
Repeat34,GGH,0.08629441624365475,RCC,validation
Repeat72,GGH,0.08629441624365475,RCC,validation
Repeat91,GGH,0.07106598984771573,RCC,validation
Repeat14,GGH,0.06598984771573602,RCC,validation
Repeat43,GGH,0.08629441624365475,RCC,validation
Repeat41,GGH,0.02030456852791873,RCC,validation
Repeat21,GGH,0.07106598984771573,RCC,validation
Repeat71,GGH,0.09644670050761428,RCC,validation
Repeat15,GGH,0.055837563451776706,RCC,validation
Repeat42,GGH,0.06598984771573602,RCC,validation
Repeat90,GGH,0.07614213197969544,RCC,validation
Repeat45,GGH,0.08629441624365475,RCC,validation
Repeat85,GGH,0.06598984771573613,RCC,validation
Repeat69,GGH,0.09137055837563457,RCC,validation
Repeat78,GGH,0.07106598984771573,RCC,validation
Repeat49,GGH,0.09644670050761428,RCC,validation
Repeat17,GGH,0.06598984771573613,RCC,validation
Repeat94,GGH,0.08121827411167504,RCC,validation
Repeat48,GGH,0.09137055837563457,RCC,validation
Repeat67,GGH,0.07106598984771573,RCC,validation
Repeat10,GGH,0.09644670050761417,RCC,validation
Repeat32,GGH,0.06091370558375642,RCC,validation
Repeat89,GGH,0.050761421319796995,RCC,validation
Repeat47,GGH,0.09644670050761417,RCC,validation
Repeat33,GGH,0.08121827411167515,RCC,validation
Repeat23,GGH,0.07106598984771573,RCC,validation
Repeat11,GGH,0.050761421319796995,RCC,validation
Repeat64,GGH,0.10152284263959399,RCC,validation
Repeat68,GGH,0.09644670050761428,RCC,validation
Repeat46,GGH,0.08629441624365486,RCC,validation
Repeat40,GGH,0.10659898477157359,RCC,validation
Repeat76,GGH,0.050761421319796995,RCC,validation
Repeat12,GGH,0.08629441624365486,RCC,validation
Repeat93,GGH,0.08121827411167504,RCC,validation
Repeat86,GGH,0.08121827411167515,RCC,validation
Repeat1,GGH,0.08121827411167526,RCC,validation
Repeat19,GGH,0.10659898477157359,RCC,validation
Repeat81,GGH,0.06598984771573613,RCC,validation
Repeat26,GGH,0.09644670050761417,RCC,validation
Repeat53,GGH,0.08629441624365486,RCC,validation
Repeat75,GGH,0.060913705583756306,RCC,validation
Repeat97,GGH,0.07614213197969544,RCC,validation
Repeat74,GGH,0.08121827411167526,RCC,validation
Repeat29,GGH,0.055837563451776595,RCC,validation
Repeat82,GGH,0.08121827411167515,RCC,validation
Repeat83,GGH,0.08629441624365486,RCC,validation
Repeat80,GGH,0.09644670050761417,RCC,validation
Repeat87,GGH,0.07614213197969555,RCC,validation
Repeat20,GGH,0.06091370558375642,RCC,validation
Repeat57,GGH,0.07614213197969555,RCC,validation
Repeat56,GGH,0.055837563451776706,RCC,validation
Repeat99,GGH,0.060913705583756306,RCC,validation
Repeat54,GGH,0.045685279187817285,RCC,validation
Repeat88,GGH,0.07614213197969544,RCC,validation
Repeat61,GGH,0.07106598984771584,RCC,validation
Repeat63,GGH,0.06598984771573613,RCC,validation
Repeat5,GGH,0.08121827411167515,RCC,validation
Repeat28,GGH,0.07106598984771584,RCC,validation
Repeat2,GGH,0.07614213197969555,RCC,validation
