Hcluster,C1,C1,C1,C1,C1,C1,C1,C2,C2,C2,C3,C3,C3,C4,C4,C4,C5,C5
Sample type,CHOL,LIHC,OVCA,PAAD,SARC,STAD,others,CRCA,ESCA,ML,HNCA,LC,RCC,BRCA,CECA,THCA,BLCA,TGCT
DNAH5,-0.1544780433869035,0.3579483845424455,-0.08003321480975893,-0.08574553098609303,-0.5268367796871748,0.0510846445125916,-0.19948705175482115,-0.0416541092475803,-0.38041606852061527,-0.06729149400527598,-0.7753268102502558,-0.2775238962096633,0.2911793954845467,-0.1498111998263395,0.6564925794704008,0.08233785686215153,0.3195624188852589,0.7008297703660421
ECM1,-0.27205531253986437,0.237628622819197,-0.5435395773108944,-0.8567549208311771,-0.6029236205807524,-0.24017055105050003,-0.036789104515111644,-0.18237246929647805,-0.11689046922182185,-0.1597390215394384,-0.47780875383535965,0.06937314610008477,-0.01708474987960313,0.1344612732450825,0.4569669515378242,0.5070157050991865,0.2519467756405906,0.3547874189886873
F10,-0.20101517540383773,-0.1937528497569223,-0.8164664781333236,-0.8234721028566447,-0.36662552729940595,-0.350797637255645,-0.22441517020088048,-0.023748448317596628,0.19370347046223216,0.11292153675462048,-0.0736031857156084,0.07097968112696959,-0.14692509021829245,0.07187556469441297,-0.15751268438132493,0.10944192635570482,0.1862464395432479,0.5447397569307514
F12,-0.8057054642238076,-0.08898820988988848,-0.22667342970982676,-0.6768651325904991,-0.0768910208976007,-0.3362588059687905,-0.1362176580902317,-0.03834297933539165,-0.06440820006982617,-0.011274497324813273,-0.41323663712593256,0.12033831470004788,0.12284171547323544,0.11405433262251381,-0.31568026815442585,-0.17731649562788276,-0.026351936863105368,0.4533158023661225
FCN3,0.011688527309800042,-0.0682224735531775,-0.01952921381190818,0.0047586526914406594,-0.15571127211408223,-0.1814869619968018,-0.18431295969679545,-0.3212496949581866,0.16415842689438423,-0.030604886949095755,0.2527324650906301,0.0853936056986048,0.2797614208408157,-0.42483666435402373,-0.07622897708685539,-0.46746836890849475,-0.1745950514117214,1.096116830740272
FUCA2,0.05897892862435066,1.1330558602454472,-0.40831565603583975,0.02470517989257658,-0.3535595242538479,-0.20121273797776768,0.2556040549050844,-0.3322471737413502,-0.2613937000207128,-0.09030854820638784,0.13897857501860106,-0.06250610079748113,-0.1021667026762173,-0.1553304780944393,0.6131192840824362,-0.2764265899235263,0.4290503215275292,-0.009632328966570342
Fibrinogen,0.15426794245830083,-0.030839963842219393,-0.05145420829157279,-0.3181787532521566,0.13378137325220865,-0.3150126051026968,-0.12990150428703784,-0.019782689010509155,-0.2689747255075279,-0.1942080298199531,-0.25794934877407844,0.13228779890905365,-0.05531912990985349,-0.09787568280115841,-0.10209321787523905,0.07594246234749237,0.08902223413704223,0.9691209027197645
GPX3,0.05948102292431977,0.9139863735309132,-0.5819666453116942,-0.19002340875231707,0.15209943923697278,-0.05140910869502591,-0.21171002248631518,-0.317374271866249,0.06806880306403756,0.008979410629426999,0.0022316363012676115,0.006995184314877216,-0.11559518565968151,0.01921679481905773,-0.3174038169570081,0.10684585896400534,0.2745148206128377,0.1422971463832619
HBA1,0.1432864460246985,0.5133404642946696,-0.36615785621523056,-0.2552444007577563,-0.13779019560509462,-0.1052888778826046,-0.12291116021441977,-0.3096704398780878,-0.3724184523231559,-0.20504734116121243,-0.32615323134453744,-0.11758577797523766,0.2014717943889986,-0.08549782872370637,-0.4885203216732691,0.5923981703134114,0.343144360375292,1.1009741535961448
HBB,0.060355582187384876,0.4019296678966358,-0.3360785233938947,0.3354462215480426,-0.1364873865481006,-0.23872099482577627,0.07987014928076071,-0.3752539344978134,-0.33813003621690046,-0.18785838695984364,-0.2986614440466707,0.032245768857204746,-0.008721291728553385,-0.048105550311289956,-0.08373682914115503,0.4554430407671911,0.2112874975154458,0.8656609617627684
HLA-A,0.35283200351993077,0.17044270484492915,-0.00017438622599749105,-0.030279201886815366,-0.05220949598142284,-0.09297336992740907,-0.02121040038111277,0.06810495352310644,-0.17737489062120065,0.25600961446647275,-0.2948687396785523,-0.28670583756331447,0.06542988076513535,-0.2101015956812899,-0.10720086271216578,0.3493014317432823,0.2859463164670338,-0.033076839697042205
HPX,-1.001133044573426,-1.1354883203985322,-0.033333012841580155,0.1478811055038669,-0.34188153938654764,-0.19258338711680686,-0.12426012076059892,-0.07680351294136,0.1081665189264144,-0.10155553615799325,0.05911274680904144,0.17617595272651307,-0.13377482842107774,0.15348675134489334,-0.007997024547532362,-0.46985584758360754,0.3727673680481771,-0.03892825643852265
HSPA5,-0.1924025001448716,0.06709461008212962,0.2174199609048301,0.4101580336011061,0.01950786270230312,0.14240255816726125,0.2682777906450214,0.2533744639203197,-0.024896145197517955,-0.08638838987230107,0.28217651352785716,-0.1946950010678771,-0.3059813104321157,0.007471867018320319,0.06135346832686689,-0.4052530173410265,0.4894292276415627,-0.15607812305111268
IGFBP6,-0.2690600042727328,0.1806012327373283,-0.28423541564084903,-0.43954862366148006,-0.036071137693068786,-0.2702513868136968,0.011177084540552428,-0.1423234755662747,-0.1574226846529174,-0.08834961636486667,-0.4301211186606883,0.18517108271913343,-0.06728418882380165,-0.16159067648212666,-0.42866072328173876,-0.4450121176370533,0.3792402931029093,0.17637224828922446
KRT1,-0.1725060997984761,-0.19663222444807285,-0.0801957850140542,-0.38720054599535914,-0.0682694293934207,-0.18699884904378913,0.05668311863383081,-0.016316571914451926,0.10505849476802766,-0.26892661017676905,0.29015171947668394,0.13334993319794183,-0.017047549805600894,0.06889355846666244,-0.3210575986784441,-0.2950444683365343,0.04170067046814897,0.4001964822667477
KRT77,0.02225750416386178,-0.12950807169676037,-0.23522744713462213,-0.27598878277855954,-0.44368446901249947,-0.2686324873290712,0.07216120433711351,-0.047073124206961706,0.038274534073504556,0.010142677450893879,0.2539057587438972,-0.012312578010564871,-0.07981311738018423,0.012340674540293382,0.11004640589350657,-0.622633980073158,0.085922203938906,0.6636424461487817
KRT9,-0.22631492257975022,0.0008876167978550741,-0.07664712922015594,-0.18382586814134977,-0.17450314162220157,-0.2783784927555023,0.08815731517715213,0.1832645817952873,-0.12625276693103782,-0.12050893130095883,0.2712724006609166,-0.0139267195578575,-0.13079073602859342,0.1444817464850606,-0.05912911978589212,-0.31043324918673293,0.10272571194117174,0.5063566754310351
LDHA,-0.2534314167287803,0.6898136243368183,0.3420888711526504,0.0830306096506951,0.2262445215575556,0.16985218197710975,0.10377778552160455,0.007895435349740083,-0.24067697399477664,0.13011782996985405,-0.3354106333339956,-0.1709049452599842,-0.1436925183875999,-0.17577705686422831,-0.14754760552515703,-0.38668876246934747,0.03783355532095224,0.769545777421621
LDHB,-0.13173119354004914,0.9616578181520665,0.1960813351223966,-0.19673568216626772,-0.41812971528824433,0.03777512043002892,0.07218798072623442,-0.2872712457815915,-0.107468345191887,0.1027511830280496,0.042564667164304605,-0.05047346653206102,0.28668194535148755,-0.4145816047766627,-0.7702219532561884,-0.3214927289510181,-0.04818657733514593,0.6245849116254819
LUM,0.1971910429673883,0.8400230447807685,0.025718662248233475,-0.5355137563549153,-0.7272215042666145,-0.0593400013653485,0.027141962773060142,-0.20449674088184938,-0.07443670223167129,-0.1083144455412102,-0.028791151560881578,-0.06189938043312649,-0.14299901939301563,0.257160519381595,-0.11619553355924483,-0.20516253020308742,0.37048069167878184,-0.09771705573950565
MANBA,-0.7817185287313443,-0.5632470647142118,0.49590936563713883,-0.37754237026144205,-0.11931739241835808,0.2887625612177601,-0.12348379566751755,-0.208709372517157,-0.2571843446948859,0.22906663810403774,-0.5352486997387731,-0.17936070469856857,0.29945922432720545,-0.36262893886569453,-0.05134328006329557,0.1673653236795092,0.04175367045463237,1.014386871467423
MCAM,0.2547434049763824,1.249228990876877,-0.6000023118287091,-0.3718171956502137,-0.15351156469993021,-0.14025272222554308,0.1792829662204312,-0.1564216440502838,-0.0763342745867941,-0.050768650868159355,-0.4502307341642838,-0.10123900412658929,-0.14377857571949265,0.035303680069434,-0.11745635747121522,-0.1737826700610092,0.3627166119575612,0.2136371885126664
MPO,-0.06775383969484022,0.23057470227243593,-0.03087159450220503,-0.22085478774847084,0.3514363674495037,0.21540396132766776,0.10280394195252043,-0.04287050411673962,0.06024799437850893,-0.035593122167029846,-0.45248762960597433,0.07472065634397032,-0.1397733272868465,-0.36309977147410505,-0.06506984176769594,-0.15315655968733452,0.19696513665088608,0.11495107958811718
MSN,-0.2933271750059403,0.15512633601478432,0.35908213458718413,0.008349011598580203,0.1265471091032767,0.2758279865154597,0.10000104367005586,-0.21013918060388123,-0.06351700883720159,0.0398416254411376,-0.5269934238595638,-0.1153993427453362,0.17500735964295333,-0.2572073218294394,-0.40269186857633416,-0.7597901292999709,-0.002843467436336308,0.573128953370082
NCAM1,0.03407086301615306,0.5683442367996613,-0.24843724438520462,-0.40012163952836993,-0.3930163289402942,-0.160217648955578,0.09060303678246606,-0.086488720638374,0.15536442685486276,-0.09828075945755785,-0.08848943474720249,0.0026983869273001907,-0.14110734633297853,0.1444232821259479,-0.09399431074765292,0.27841341789900803,0.28768326599557686,-0.27461990533110403
P4HB,0.23411667909740666,0.20889694349925853,-0.020650865299415618,-0.1401082301233578,0.0033585905872435457,-0.11578446734332902,0.19779287925775074,-0.08744843737561361,0.138000481662406,0.08898425748717412,-0.4016168459301911,-0.024310714995368014,0.1701218573834104,-0.3930069082043551,-0.15641010969920116,-0.9200354392597705,-0.07660902982706741,0.4222882026092329
PCOLCE,-0.22179001453836233,-0.5189155338844204,-0.20643902613980872,-0.6195864847618856,-0.3901374550197506,-0.13448823187443654,0.0375932173171291,-0.04143282050337447,0.0320005122440422,0.04739159466753557,-0.21063158420440117,-0.26191595097884374,0.07263109841090949,-0.0016978653507704361,0.3474465856861478,0.17886740861919073,0.8615409405531218,-0.5550648646119308
PDIA3,-0.06475692296290855,0.3803797209553837,0.00788551612850937,0.006301805753802059,0.1443102419298479,-0.17780919744071658,-0.04237197436922612,0.07069055818838994,0.21603021452795815,0.027964300886457585,0.3014957579349806,-0.015811475646196015,0.19288097586910846,-0.4435687745861947,-0.4764135011493291,-0.42967172483489524,-0.03799372641563191,0.4340862645223634
PFN1,0.15289509144131397,-0.08729674140259955,0.23704109080045932,-0.5437761211326807,0.19758426729411,0.07926327607085301,0.12432721321181886,0.05691918219777315,0.18425798510269917,-0.07309893735763535,0.22683541501554164,-0.043068084805232464,0.33042792829785084,-0.828441536425091,-0.474437411087102,-2.0606319679010117,0.03287745263699648,0.35457905489107877
PI16,-0.0702408100719749,0.2546792190780057,-0.7998489447398028,-1.0016797605475891,-0.5848088961872164,-0.10370584934845747,-0.04383339796650088,-0.1100050899015979,0.06959434138523497,-0.004212515324147891,-0.29984009896193553,0.037992241892487996,-0.04120585503020448,0.19049827783711706,-0.45607765055508304,0.19989193398649968,0.30936640665525855,-0.03042666551538843
PNP,0.013320766357180172,-0.10148920305816635,0.3489191590988774,-0.38505438624753296,-0.11542720992818162,0.09715064124886176,-0.0014919744582291184,0.1837639462103232,-0.00835991711422959,-0.09615538456382816,0.021827597910568403,-0.09685965729905897,0.031523426076052456,-0.2935841977847501,-0.6034340588838696,-0.561170485508201,0.2306761699859859,0.4800781817394212
PPIA,-0.14826543289523186,-0.19841891261090852,-0.20123446446088408,0.23946101461070946,-0.19005005616004372,-0.13979664340706904,0.12643965890522635,-0.23355684362757248,-0.12890304357129326,-0.14843395336978557,0.07357903340744132,-0.055118059061035264,0.19708777239637318,0.1479712660423344,-0.44425830957437035,0.3175948954950899,0.1651249144491504,0.29407236949783344
PRDX2,-0.09036839720632599,0.10678111398425953,-0.009107438012840972,0.12878868661466744,-0.1689969225330999,-0.12242131119426006,-0.010428011554730098,-0.42888778914159453,-0.3907547064143695,-0.1905265722407669,-0.08308896239455127,-0.04149505552523262,0.20893667569299765,-0.06251254640038822,-0.15996839602966223,0.29104572268957446,0.23881705204637835,0.7174658501380173
PROCR,0.08151144348839012,0.56294785922387,-0.08473296834551158,-0.48082596171409087,0.09401070862152287,0.0034181102350725866,0.04337568418686568,-0.020036000853554427,0.18699490207556219,-0.07682180542433564,0.5208947712254896,-0.055989879677937414,-0.27531526328161376,0.018540095724634078,-0.2577916265819222,-0.43843546531803046,0.14197993399527142,0.5417443625132384
PRSS1,-0.09177562229696053,0.08420281439211086,-0.17171906169862647,-0.5050760424409269,-0.21100487016364528,0.2107720113704575,0.17803673572634807,0.08372140614265633,-0.11590304186882863,-0.14325341833791694,0.12930920589069053,0.04827190168787311,-0.4028844395771499,-0.054571496370475515,0.4639436729383114,-0.3610566018666459,0.4103945536851727,-0.12431808305602197
PRSS3,-0.20318457323943498,0.48142820110290074,0.03329048580235959,-0.5813349663951296,-0.31386596507075804,0.05828022711496399,-0.002296339339352342,-0.061492233927373956,0.06613762024416614,-0.1528559338377978,0.16069935743866143,0.021572126568553295,-0.15031364965080693,-0.18935201483551964,-0.18027540843193854,-0.31558724099855767,0.5358821474091777,-0.143954094137264
PTPRG,0.06013229612972574,1.164144067663236,-0.2640583020296536,0.18578072305285764,-0.1703208587642605,0.2229564488567974,0.21517228267632976,-0.14317580639312727,0.17882037717573643,0.13931556573733983,-0.16518880513402448,-0.2081382331575358,-0.13207015550795004,-0.3223319204678321,-0.25108093418295796,-0.2477756344123916,0.4628963223166876,-0.16531018099296677
SBSN,-0.47861070872964756,0.3269444721860193,0.09483562346983743,-0.22555426418307345,0.1562340199664255,0.035174613376182655,0.2827753860226697,0.19082219209382473,-0.2133920252556197,0.03424282218960237,0.13374547088006997,-0.20966783468800715,-0.01376709215532492,-0.1840205465373885,0.2754688349579193,-0.1725270844993964,0.07241865195994629,0.6207031817797308
SELENBP1,0.03607927244622706,0.17243882923845705,-0.274044065599765,0.09501775185643438,-0.44083614661674847,-0.7048021394241978,0.027546516984038108,-0.18213556006793416,-0.4432229022290022,-0.11858195482633796,0.16335107859369177,-0.01574259795913451,0.38285106069571667,-0.03104645367600993,0.04200774985813998,-0.04194166306779821,0.10338472084524292,0.2872856217680626
SELL,0.12719604539855645,0.510669605085402,-0.5769133489949388,-0.30348478853275934,-0.03483827822559037,-0.6075654731405904,-0.2544272582925248,-0.1496293681452026,-0.2175637478298332,0.3666680818015192,-0.5647327646258484,-0.10384466274119718,-0.15121807438592932,0.15998419315134707,-0.15182959612350921,0.20550402795075035,0.5258864322936658,-0.2422053442630625
SERPINA4,0.06499575048377915,-0.3116730896388506,-0.5998122057663466,-0.49596403227700325,-0.34380201959714546,-0.28138781146198993,-0.251019262256453,0.003564309625399066,0.12496703446661102,0.03577267312229913,-0.3085788145847168,-0.1580298346313728,0.2012547393613678,0.15217713430616553,0.010828461143977567,0.6472083955929497,0.35967221282425893,-0.044023752185291753
SERPINC1,-0.9035280872667675,-0.7814036840435937,-0.6086153349766666,-0.606349339535707,-0.6269431672189385,-0.28507886826014656,-0.022114460551398547,-0.1723132537571882,-0.2870008409011918,-0.07312323128658614,0.28354869121479903,-0.006810055966000786,0.029758470644701978,0.22239468573093188,0.31902170700033616,0.5551198395044528,0.3344394326232454,0.7162875431473369
SOD1,-0.2527606906306224,0.17288601140265034,-0.01565527293379092,-0.19753498318344073,-0.11373628171224019,-0.08610517237291211,0.17833670545138922,-0.03801252563382108,-0.2673044399105435,-0.02492135230496535,-0.4141675557503213,-0.15490992150703636,0.045265253774806696,0.0034092677412038757,-0.21554846002907616,0.01437513221123526,0.08478983950952745,0.7901713580804445
TALDO1,0.043889644978298996,0.726763139851571,0.0755163733815283,-0.3159618994174472,0.07160264084807443,0.12625682865562055,0.217491475529369,-0.04751110438676731,-0.28743450640299745,-0.04721825433195597,0.2615162680872476,-0.22486986139643186,0.014183326308979696,-0.257342730011939,0.001340727499765803,-0.2936064787978649,0.2188955206852329,0.5318954157960919
TPM2,0.3161699872508233,-0.09605237934313082,0.11459481835305932,-0.6527552057127314,0.346747183916413,0.045163917043657825,-0.05808087180324847,0.16639371830193433,0.09809513318499291,-0.011023756082713776,0.5995506450386633,-0.0032848705143871536,0.13672005129483725,-0.5527614707395794,-0.7799263454196017,-1.0490588172377806,-0.14174761618660017,0.5512628047252002
TXN,-0.021009926726560355,0.09296900496495805,-0.23396103675827798,0.6590592301363949,-0.012176374804803984,0.08310430972729974,-0.16083493442344188,-0.048531040662800194,-0.01927228522944027,-0.25607897215030534,0.10953478613936413,0.09850679304215569,-0.008760705934974253,-0.24439051026810615,-0.47907806313389645,-0.22747981157131777,0.148652527273253,0.640013717467047
ZNF512B,-0.25519963400210544,0.32425339524738106,0.31833375944465964,0.05778584975900862,0.07052502749417909,0.034464637907315035,0.20212130745580262,-0.0637104768235488,0.20679748641749654,0.09415214910175682,-0.45913323406764944,-0.2808806179511805,0.14549049958145907,-0.19617273523733766,0.39092346531796496,-0.34242965655034296,0.2181740630033599,-0.07354845949533814
