Gene,BLCA,BRCA,CECA,CHOL,CRCA,ESCA,HNCA,LC,LIHC,ML,OVCA,PAAD,RCC,SARC,STAD,TGCT,THCA,others
C2,-0.018674607226636372,-0.13546284525452526,0.3857148967891702,0.4859428991248847,0.15854461755148516,0.09001053332546656,0.14846762915135964,-0.038562469316532504,0.575941760751405,0.005703425218735133,0.6373561491726565,0.2277562463391763,-0.22000070051810922,0.27397719929400094,0.251715518486354,-0.8029302018698727,0.05922967075394121,0.17858421582480064
C6,-0.13472125026638662,0.26060266783377173,0.8058917810982331,-0.45181625569210326,-0.006112857377950407,0.13343807237031685,-0.0008906724699273783,-0.01755241857478346,-0.717434609519847,-0.11963026021145258,0.849423129414836,0.13450602677813422,-0.04589449821498839,-0.06130712776731603,0.08484896109264475,-0.5363521370947937,0.086814229040481,0.30986295060846336
CFB,-0.46728482578689867,-0.18318226145688707,-0.06852269397159173,0.3397226891904046,0.19872339394407604,0.4303492936157691,0.33494480436056295,0.06718207208463718,0.24094799060612013,0.14250644211642377,0.5578676912412001,0.5241361456528123,0.04798536785762757,0.256428670942026,0.16377497182390782,-0.9087906395689731,-0.5436957052465898,0.09988283233717656
CFHR5,-0.17106785044822534,-0.37020279990614635,-0.5275523846474603,-0.12007910763417937,0.11829197958563722,0.2267099762116648,0.13935943094156716,-0.013820826526495246,-0.27044182899008745,-0.02345804023214275,0.485166605721771,0.4503232203303339,0.20608840938630218,0.2903620122407661,0.1838950353381437,-0.060141311000745205,-0.15627594315061555,0.19595233388716243
CLIC1,0.04176708946744036,-0.7136741070927128,-0.3432848955509235,0.26264939947050886,0.12069029120724763,-0.033543441983161525,-0.47999159364497995,-0.1084163316995107,-0.17165570231245,0.03827371909066012,0.5692729283475952,-0.3011675641486106,0.17463049184421123,0.02613847123787746,0.08439889245657929,0.233786504755753,-1.0706155011951208,0.12816708935182614
F9,-0.06578099738129888,0.010558428985188677,-0.2558960753244405,-0.16447933266610296,0.08191725449542717,0.1351008208146863,-0.23909407722491577,0.13629152131373024,-0.9527680025740073,0.008097271026987672,0.4831544002448851,0.181209428224815,0.2236489888671622,0.1307223544486729,0.016064260048402158,-0.9772833790791284,0.15309864925565542,-0.12779787243741822
FGL1,-0.26105801478040086,-0.3515191416163246,-0.23669058326190054,0.3942442484668879,0.0754144052470785,0.10673397035011656,-0.3691072457532111,-0.03957994780300867,0.439344567344102,0.1359288442340363,0.6501431942772727,0.15331007373312047,0.004801493106418558,0.5669305218337672,0.02129745122095044,-0.4404575026477863,-1.2385422196847442,0.3534572796571086
HSPA1L,-0.14719277640541686,-0.40256450016989886,-0.1662627493659813,-0.08549048937863077,0.06832417740051949,-0.051686381810339785,-0.398081244882972,-0.1101608412739949,-0.0354870305991778,0.1665742286070902,0.48898341666660544,-0.7775960793124279,0.07388595844459657,0.4408571102586629,0.1874070779503407,0.38649213264789667,-0.724340280662201,0.27630023413251115
IGFBP2,-0.030265648171124343,-0.5755652575188925,-0.42378886197350646,0.11791811821421563,0.14726655226270502,0.10972839241479546,0.08110806012728558,0.092874558776953,0.4360265990341755,-0.28976591068327234,0.5035662031166294,0.41584621389344983,0.0075001320088892535,0.4591720161783515,0.441372558491892,0.10200843305085505,-0.1356440465191045,0.06769084829109631
OGN,0.5063311906688127,-0.4468568457452905,-0.15045956770228167,0.10902778860122123,-0.09249891726006898,0.09981339457980004,-0.52095743055203,-0.15641887084161993,-0.003222889186300537,0.0437322361387224,1.0123996522599203,-1.1244392662108615,0.4782855038693758,0.0776914992271148,0.09137691061390604,-0.20140195651587836,0.06944465267995627,-0.02615951166276311
PRH1,0.04754341129173862,-0.3698173830524886,-0.020889545210599374,0.023363020861945527,-0.350336792561145,-0.13078657498421425,-0.3793186204261317,0.10865490105254332,0.2186029131008046,-0.15040570763089886,0.5549929129695463,-0.5335862526129297,-0.4276827947189814,-1.0817260693692448,0.11682448468966866,0.5202185471674008,-0.6276405093942163,-0.05378466391556748
RARRES2,-0.20141960988830723,0.08504554220146225,0.3365864817277081,-0.09502621598439108,-0.07761518956133515,0.39897881781406785,-0.3099761036465364,-0.06611299955259935,-0.3922300506184734,-0.17881050016790753,0.41863012005525796,0.02845981926368773,0.13049354712105105,-0.4297103739752175,0.3224591125924024,-0.2846532750850452,0.09707680381735337,0.23386303998890207
SAA4,-0.3088711006999697,0.1958866815261159,-0.18435882005356113,0.152923009953743,0.25839982606041917,-0.18140560006227316,0.16533403935149188,-0.007479742318791216,-0.1715212495978601,0.006222100334467887,0.62471498801971,0.15942496616380505,-0.16667486992672653,-0.04064495809637581,-0.01824664274302088,0.29446283503706655,-0.3776307748644609,0.16569776533482897
SERPINA11,-0.05454310704002411,0.017315532935765703,0.07947535473106668,0.6045348936499223,0.2642569195909369,0.12603634360872387,-0.47700714008725076,-0.3193345675760186,0.23969520630634453,0.02112209650522253,0.7187256490495879,0.5684886863712683,-0.12338015257918311,0.5784967899971027,0.6827234671570918,-1.03363901620643,-0.10362483432807361,0.19049092384065944
ADGRF5,0.17339210434748528,-0.03593244794467358,0.43014009396853836,0.4040236014174806,0.24143664307144402,0.12467869323026753,-0.40160861138251397,-0.07690552324275156,0.2998872123654333,0.023915181541938432,-0.23307985721467903,0.7428546392271861,-0.39928049458513665,-0.2769225591538206,-0.13830370730255168,-0.04847123744710505,0.15201600577923427,0.2194599017900073
APOC2,-0.393198584733225,0.47325340288177314,0.014396231073919446,0.04284528506661847,0.026202169755452597,0.07675877004645619,0.008703933951405585,-0.026243117999184638,-0.2851144530682041,0.1073016174863321,0.1656915941112628,0.5185759877577565,-0.09890120423753221,-0.3655514339026227,0.17077067848807537,-0.17052406013846336,0.1259497874988657,0.006676370585528002
ATF6,-0.038817169309340475,-0.6191508552669154,0.04291940648293469,0.4106512422836495,0.3024203872576459,-0.011565759203626222,0.44188341416151833,-0.07698864992060395,-0.10520001005258403,-0.1318630588848383,0.3824856119453773,0.9303989725514056,-0.034752047544328646,-0.006124375355709081,0.13361387480969508,0.39657124945756894,-0.5099901003176434,-0.12759303661367516
C3,-0.09813382047984961,0.1407897244922467,0.29129246389179625,0.25224513762151607,0.23312109228835132,0.1750092269925912,-0.07689362329481741,-0.10531411895688318,-0.7303173430843725,0.21931401504692977,0.14954163765241013,0.3229397541256116,0.12455668311030813,0.14502003653408946,-0.08203010576946827,-1.039596101054816,0.13037678220092536,0.047245317819260564
C4BPA,-0.20944865338535423,-0.1938218860102292,-0.459798795868504,0.4261375838602916,0.1107818808969218,0.24672741601404122,0.4303341924338199,-0.018325074643346727,-0.6781540821250577,0.005608985950265226,0.513244120292413,0.5245493241211102,0.24062098152037,-0.09033138772103129,0.12414633381009647,-0.3063403971879156,-0.09071069278780249,0.07435416884767428
C4BPB,-0.2705705248778463,0.05713548328887213,0.11524523893267309,-0.32006531801662913,0.08662388352830451,-0.3792871033608503,0.18959204354217699,0.11414551839539902,0.16493220758881194,-0.07312552898510281,-0.22349739461819773,0.36431334941926546,0.11881525662919137,-0.18136338832370422,0.1362487976056161,0.2606637595480157,0.010996861981688078,-0.19379621310334175
C8G,-0.25259762118114903,0.11314419417490418,0.031028947111912075,0.35855180863452313,0.17482099293322237,0.27344467522049853,-0.20100029399101701,-0.13927785273642965,-0.15415242477811353,0.2059963259583479,0.3303119145746558,0.5078544090706496,0.06285781972216457,0.2939397996048072,0.23616737887382422,-0.7167024642599067,0.23119507357022623,-0.12027599244853923
CCL18,-0.14827351523711824,0.07927146436989282,-0.060325836390661,0.6355436582642103,-0.1188750773557554,0.15516242079188308,0.7980489113913494,-0.19613768840910614,0.3489629205305553,-0.13089186308403136,-0.10247517725211963,1.3108650536185178,-0.09599993372428439,0.38116876145346307,-0.19515612853518244,-0.03423724844052667,-0.8642891653248195,0.6376183609168086
CD14,-0.2888044293065565,-0.1952239268428344,-0.0035538107023268457,0.6429183589554078,0.16117447266804377,0.218842941016575,-0.5358090887238831,-0.17277549969045325,0.6319308964263334,0.20177595270499174,0.6253990891802587,0.8141195492712964,-0.05686460531032943,0.510825579111151,0.1600872675317976,-0.37790389743490793,0.1506762747006113,0.1993516963006112
CFI,-0.128321306057872,0.11958333258775018,0.1762582768344883,0.041505718895784235,-0.1614801876400283,0.008382416134908548,0.37602412467905355,0.08059173080112933,-0.5301202242815761,0.06468269241046125,0.19668641142684637,0.5772551793359355,0.15800714877365152,0.1774116136314161,-0.4641085495735196,-0.5626336682612043,-0.1013060462800516,0.07518705519273053
CP,-0.17823974786218064,0.06706662366168527,0.06435325947807044,0.7995652476077052,0.20512274046638407,0.2825085467622473,-0.2661669085408871,-0.15098497871699412,0.4705183366759045,0.10780133810062821,0.5266275352649659,0.9154640901317718,-0.12215028412054238,0.39705920349564466,0.18947455936134938,-1.074491097998127,-0.07652428218430525,0.28436133458772017
DPP4,-0.48299791809015813,0.139330925669242,0.07832646338141178,-0.10415484218199025,0.13992498755162816,0.3445583100053269,0.3293687404763762,0.006333430765543717,0.2733233396767823,-0.14577992971900017,-0.04180473649009111,0.804789987673512,0.1582975507417344,0.27826491160458533,0.03177617378809053,0.04866718868058746,0.14201602001199679,-0.13170643143834995
EPS15,-0.14003479889762588,0.2907159266026461,0.1631433236976481,-0.1303675053568632,-0.38557889499835607,-0.10847821483365816,-0.20984706842342749,-0.006337262221743374,-0.006567081797254085,-0.08160062258355505,0.12726443747276575,0.9954690304373551,0.28627718937620406,0.027825648791671053,0.13055786518896778,-0.29682455419139414,0.7446051704965343,-0.048852716712861996
ERAP1,0.1361090055858966,-0.14787331758274402,-0.2937155625608142,-0.08567181435354496,-0.02422929347308639,-0.180152634029311,-0.4511068766534754,-0.1883018842903614,0.8195634041411959,0.04368959078720842,-0.004468832854289887,0.9864342129628134,-0.008950286301116411,0.4829130315179172,0.06816952079556322,0.07490303345839389,0.18368484544995292,-0.06719979985797803
F8,-0.44003857638889027,-0.4279657383051858,1.4022908725856449,0.5934314667682563,-0.10078107005873335,-0.5984782469421424,0.12758478316909133,-0.21554341983380956,-0.15334398110685532,0.042807731820932164,0.14626717775890088,2.7649466256106647,-0.2593690943357707,0.7568007669478601,0.07186319283880792,2.0566286739489215,-0.3026044397723871,0.10864302792754671
FCGR3B,-0.3432824503134844,0.13533351079241152,0.3697091791985584,0.6414942950316253,-0.022128654394548922,0.25482357167344777,0.2905303422183514,-0.12397210397310635,-0.026248501624450294,0.12654718215973815,0.0028102402556791028,1.1644798718512814,0.12282176541727216,-0.0696320932101827,0.07670076237427138,-0.5280565202011479,0.8744340095674082,0.18332181792964797
HAPLN1,0.17075491877188578,0.20321961774111902,-1.8697432147323454,0.46430731431090777,0.25642546121912885,-0.12636904432243815,0.5057972007905054,0.04579856379287864,0.11292765256022468,-0.14016962758360352,0.34142785487980487,0.5671823203548344,0.16629291882665534,-0.2757832621759612,-0.1483977438562257,-0.9966376099165811,-0.4561019226617506,-0.03215247411444426
LRG1,-0.12183798648274914,-0.3384901467618266,-0.08366756094999431,0.6256472409508756,0.346787654863916,0.19933009262875634,-0.08636175414255214,-0.09611616210522808,0.2964016163699177,0.053311524440047095,0.7212833784229105,0.894131304607124,-0.18738161258998134,0.8824954073794776,0.44143666856953884,-0.7356078997332596,-0.5870799235228455,0.3422247734273653
LTA4H,-0.010173933347436697,-0.13865083146994867,-0.026547857571712855,-0.09887519160905958,-0.07049162937875332,0.07992630649891935,-0.0632609614838765,-0.007187419730724759,0.7809911072454144,0.14068899681879662,0.00247566992388864,1.2526695973779851,-0.31766954533933667,0.06469603351102655,-0.020478445120758627,-0.2395281501041955,0.17188731973024013,0.008199576550817043
MASP1,-0.1734389478591051,-0.10892891638282355,-0.15582689473480069,0.20103265700302103,-0.12651355267712686,0.3555707242067802,0.20840353580474158,0.06241457286037435,0.379307716520468,0.2429701956147248,0.2496629052890621,0.66890473908924,-0.19908089014313207,-0.08454296889728871,0.2489180585817338,-0.75302881207838,0.3720146347916643,-0.00618182700066175
MBL2,0.03877519111154372,-0.18180235107129086,-0.5430337455758397,0.18743127192321657,0.06199343184334966,-0.12457045689408908,0.2796220251843494,-0.022181940919471052,0.36009820270323434,0.07347645387767773,-0.07067225336669265,0.4311146124506335,-0.15475572130771428,-0.03930108939102128,0.40003902261774915,0.16324104620803206,-0.08336785367557176,-0.02571289028616593
MFGE8,0.23003217430289524,0.12782558264917765,-0.3603429001717868,-0.8661678952734693,0.20814187158468395,0.28393268094074986,0.1534428752044844,-0.1580342478627975,0.10492361862095582,-0.39838353547669786,0.38950653243501976,0.3912930540721881,-0.4946975560003179,0.2808795783868983,0.16463223538196287,0.11852575659394692,0.23223372345521193,0.2072633850296894
MINPP1,0.02801060779880808,-0.013291934260189637,0.007655739196225042,-0.2152884695155165,0.07532608437701607,0.13680048747262616,-0.08066359829885084,-0.13542138776171625,0.16732081116616077,0.18396292532482938,0.15717870608418502,0.6172654135158606,-0.1004270377364749,0.019952593318345563,0.23942631900890635,-0.4505661111339294,-0.012972156026557057,0.11712737808738795
PCSK9,-0.07686164279361311,0.14888849590211534,0.30099275938629627,-0.03338063523347411,-0.07369913918130117,0.03935256154195963,-0.667211792591711,0.033430309813640584,0.08260941060142263,0.17172932665730142,0.051753946072617414,0.4930603100675401,-0.060292667724025,-0.09475975363749821,-0.024350967213987676,-0.8155844623916942,0.4398557631645549,0.020879803272988957
PEBP4,0.14396096128991664,-0.09227250115004076,-0.15696752667911854,-0.3004182937497989,-0.008613845093278973,-0.24166191325926567,0.5201694208922014,-0.0647162913950051,-0.21147995038718392,-0.13296639425625906,0.10258004643737449,1.0674780832425128,-0.09398519329531356,-0.13768771708068503,-0.0932122016737609,0.5669773841630631,-0.10580839787379902,0.011534018777125784
PRDX1,0.19122168733647552,-0.2282344194352708,-0.38386292086128143,0.008524381025959727,-0.13981492454132702,-0.4593135374107476,-0.35922816226237586,-0.13064930125577792,-0.22975825071161657,0.1587853454435621,-0.04396150857785021,0.8051096977588972,0.03889896516514814,0.3654724057296878,-0.07074809254393716,0.453381827733447,0.12283467542608464,-0.1370667245386032
RCN1,-0.6662472643314298,-0.12869866841860655,0.18319682715052144,-0.35937862183385855,0.3537338792492989,0.10846512595856232,0.035663010881050096,0.06970993906213753,0.51459045459129,0.08249593592483315,0.27055225586213505,0.9890646183723539,-0.3417263668165719,0.6649370185550126,0.33380464371696617,-0.28377522520064796,0.20238844509982612,0.08619583450665189
S100A8,0.012594707356765256,-0.09417332640392734,0.32823907432306865,0.3413920419273517,-0.22608403152368536,0.1433441773927362,-0.4525441880148493,0.06032894244818751,0.4086682204140954,-0.1923665092783326,-0.05072280673464125,0.7974680885510266,-0.15317630144703503,0.5925198521673172,0.19470605835564012,-0.13107240356472394,-0.4065578841251938,0.2303980846731172
S100A9,0.04577970789701047,0.004709638776577457,0.43100100066705815,0.4015806071592902,0.011208948048223307,-0.08714652817755068,0.03595020782405557,-0.043547473305412074,0.25723156692921545,-0.20228877070611748,0.0032032921660593385,0.9303884956703902,-0.1698831348618611,0.7910684923197928,0.0877812557750858,-0.13947470080540236,-0.32834548479512426,0.2968129194442871
THBS4,0.12079628843133558,-0.3207515133102971,-0.7139807337743573,0.268338114853503,-0.20447068206332983,-0.4202920338357668,0.259621585036202,0.28983400411128646,0.2456895684018087,-0.03739016075460661,0.0691169014595067,0.3514303354263923,0.267319436257405,-0.16477776455980414,0.1354232249595096,-0.28966254177272266,0.04726864951181098,-0.3370736972249236
TIMP2,0.0041476019092953455,-0.37064276757567427,-0.36476294293598976,-0.3735534437685608,-0.1630789835997805,-0.22479253860554388,-0.3357842256797593,-0.05222889499921279,0.6037367524514335,0.20648406835650052,-0.22254441988171553,0.7253062331502469,-0.9593464299890341,-0.2855245802740222,0.6175128110128343,0.2619644192564473,0.14277871083333862,-0.021074704629834337
TXN,0.148652527273253,-0.24439051026810615,-0.47907806313389645,-0.021009926726560355,-0.048531040662800194,-0.01927228522944027,0.10953478613936413,0.09850679304215569,0.09296900496495805,-0.25607897215030534,-0.23396103675827798,0.6590592301363949,-0.008760705934974253,-0.012176374804803984,0.08310430972729974,0.640013717467047,-0.22747981157131777,-0.16083493442344188
YWHAH,-0.1098485317185966,-0.3430701937180838,-0.6684500502116406,0.09885402648923118,0.10803010483722283,0.21836251122134034,-0.1824559259992764,0.0767846066605046,-0.37118840788071455,-0.2923946392578447,-0.07897482226433965,0.8744654519858592,0.22855075476295234,0.25944389910368226,0.21687545673441241,-0.23703922608902867,-1.153013256168262,0.12106090722638221
B2M,-0.4804197626228251,-0.2289598309495789,0.1305034547518523,0.017619372581430166,0.058959736834792255,-0.01739340751797836,-0.5238317495911264,-0.2966908490582492,0.3561562398972934,0.22854299570892825,0.3464153149845942,0.4159133348624314,0.4210076700325553,-0.13936576800254724,-0.006491363109566788,0.1724190594055361,0.1660885205657291,0.11775027593186553
CTSL,0.05472876175013826,-0.21373893047160256,0.0458214601389344,-0.12298963895307612,-0.06985221059482342,-0.011819739835891036,-0.24268186810854311,-0.004924925862009044,-0.04865493416952706,-0.06919024648618076,-0.04362210311233627,-0.4580925881977823,0.4331180436680187,-0.4349473492854281,-0.13094355916804415,0.1456361890767702,-0.23535508324415083,-0.13805112587349613
CTTN,-0.122135267556256,-0.0040250605062616416,-0.4079959570641185,-0.3719925906769018,0.06961106825913509,-0.4782674315133259,0.07752990397134933,-0.042062156303131065,0.21675308424678516,-0.06850111546405774,-0.3075119842517338,0.23305492325023594,0.5740265917620826,-0.5089804730893753,-0.040511392510507824,0.46855465345035474,-1.4621756186795807,0.0367979409475395
DBNL,0.14822829760131093,0.22639340480167475,-0.08367874817961331,-0.32177675687188956,0.03572579061569994,-0.6192474885718365,0.2846260318290255,0.03389938579351545,-0.80601403901617,-0.12195069060934158,0.048562140415202404,-0.14410567064575472,1.0636679343882198,0.23180582039825284,-0.13515497182085345,0.09218004586873425,-0.0720664979104035,-0.11484405328105385
FGFR1,0.011202205267677965,0.06637785432839834,-0.0589726130578575,0.03142103209410374,-0.1087207231962393,-0.1895344252911631,0.4839837458953155,-0.193896823288539,0.44465999458277317,-0.10164112197931152,0.09899692486751843,-0.1629612816862028,0.7593703188821647,0.19321077252530375,0.04418901467474032,-0.23791684228224483,-0.3085616175080967,0.10773496987206801
HEXA,-0.17715463152343394,-0.40646951986020935,-0.15412263658770986,0.5622108316101695,0.07344102598906078,-0.19409281755291824,-0.1502204734359377,-0.17568367484828135,0.06490152837001105,0.08357478538721999,0.24620663019749833,-0.20441401180805835,0.6859929987302296,-0.14499559877892337,0.07696820373974608,-0.1002873835827997,-1.3037026258591529,0.2601175823422295
IGF2R,-0.1604592612678066,-0.22271544716546568,0.14189196889175837,-0.03657936265776655,-0.3042033471091988,0.11721743663104378,-0.4490455391114067,0.026814777494425703,0.3226648858083133,0.009968997337027365,-0.2967655593191507,0.3849218112847935,0.47931408648514995,-0.18012822662819528,-0.040826847056710865,-0.24974129026408923,-0.3994616439082479,-0.11177323081486816
INO80,0.16454691104653713,0.04582192735170084,0.1369997883638994,-0.2020555191403952,-0.05571573289436411,-0.15211134952369296,-0.2131474835519492,0.0201372540634372,-0.24068032688443747,-0.06677444704512138,-0.5099925322578893,0.15352976322608639,0.46677717371561855,-0.20854051408870902,-0.2602458294725838,-0.4163811194538443,0.44349924113928935,-0.42735951736805317
LAMP2,-0.18691187434348525,0.2791539863350918,-0.4002915143237567,0.3262069491344612,-0.39745294401266346,-0.36539191841405105,-0.23120484887460094,-0.08263459484202247,0.677602485492495,0.07204455087580462,-0.4187734352440516,0.2944430722816155,0.6803701461791762,-0.5261993974348798,-0.3543044576517981,-0.4261209975449846,0.4523814171047616,-0.07238258810950823
NUP98,-0.21029189217963482,-0.05130205159018075,0.37746338690958586,0.18786253712345402,0.03940697612044887,-0.043292696632030545,0.24273512079003437,0.16126020401202523,0.05896902664376999,0.05695770102361122,-0.48616878836176225,-0.22931285428665538,0.4235784612200838,-0.48062520775945144,-0.39566806804231297,0.06941122455666317,-0.17107556212331165,-0.5455439934338432
SELENBP1,0.10338472084524292,-0.03104645367600993,0.04200774985813998,0.03607927244622706,-0.18213556006793416,-0.4432229022290022,0.16335107859369177,-0.01574259795913451,0.17243882923845705,-0.11858195482633796,-0.274044065599765,0.09501775185643438,0.38285106069571667,-0.44083614661674847,-0.7048021394241978,0.2872856217680626,-0.04194166306779821,0.027546516984038108
STXBP5,0.07731861748701582,-0.867801549744916,-0.22125477063402635,0.27174529036918904,-0.6211026002698858,-0.21848981664585007,0.33349465664890954,0.08194009162505313,0.22018255213045038,0.15791488632851375,0.32795206700776963,-0.27226798729864166,0.3701181031806609,0.34571776613336785,-0.5371067030161745,0.25883897574500997,0.33857251485174217,-0.6554002677176042
ACTN1,0.06685629381791061,-0.038703400521720686,0.017661426820442236,0.6115468901039626,0.24562861781311393,-0.23836846020682198,0.2633366043702289,-0.15724741344940635,0.5504994792329356,0.1066499825605721,-0.14792089559423713,-0.10234795914905967,-0.21257626289261716,0.7321631208201566,-0.03190179890912393,0.11975542950906437,-0.6171826262987059,0.046143440049082295
ANO8,0.026685674657116378,0.1737121546856777,-0.14407057023243813,-0.3686648888570563,0.14017145218591037,0.3590110964861398,0.5219744581891439,0.21225295720686313,-0.4334064996960925,0.05803055268692924,0.20440474685404264,-0.012596955774597867,-0.6582882833832887,0.5489356019052789,0.05593997062369389,-0.3475503668897677,-0.16848461336153148,-0.12205999234506693
C8B,-0.38882730735841803,-0.11862500033156646,-0.12521623666905973,0.6163540740157357,0.156686103963654,0.35659014412064094,-0.3797723247402879,-0.14725163075444225,-0.2344214457274544,0.27071371549568346,0.173354651669393,0.42016640333625166,0.14836901826169735,0.6637279889365133,0.3479762941073623,-0.49757697187438765,0.2794260008170254,-0.06439850809963996
C9,-0.3308156555030631,-0.3953455602749766,-0.6134597228233962,0.7009860638993602,0.20791615240731384,0.4873771961169689,-0.17401477585439679,-0.17356175944640248,0.09010091432928363,0.24359631508447832,0.4521458833558727,0.5475568598687338,0.08263814737835175,0.9719232155907171,0.43766351394941044,-0.3275853054001385,-0.3415444856032576,0.10853539762387751
CRHBP,-0.23537293629009323,-0.03078074861619624,0.2516087175887492,0.2689512942325449,-0.168748405103636,-0.05510076913513225,-0.1642343990858115,0.006602925982433888,0.4355698726022779,0.012199006546947212,0.15829894497229152,-0.5244933236397009,0.31727804892962147,0.5354131369120407,-0.34764063321246,-1.4268866834310168,0.06968147758946841,0.2279411035601949
CRP,-0.04855929757331606,-0.4970072096500685,-0.20725493949756812,0.5684181341597742,0.10287840130621169,0.16832210848407508,-0.2983296431003527,-0.010165910582261063,0.4575211170034247,0.030857164061402556,0.4159588965429475,0.8288005247910568,-0.21981914796690252,1.0049503720244626,0.18985491960049106,0.02692218503651363,-1.146140196201332,0.20721764672044077
CSN1S1,0.37826122728122624,-0.256793166330794,-0.544246202856086,-0.013422803977596346,0.04528093684285562,0.4058900490042108,-0.3902977210081931,-0.21492872852742853,-0.006443177865020683,-0.13715467595516295,0.024838287905242704,0.6724165316446502,0.244438377694719,0.8241538595011946,-0.40278505739823245,-0.09587172467814399,0.27721218606436715,-0.1093344306850881
DIRAS2,-0.14825815340776227,-0.38312108262095923,-0.28822712231166364,0.1291264038453849,0.1696593265162334,0.2147695089700677,-0.05444839220876032,0.13287516827862392,0.27885769592595455,0.10661596800890949,0.12980800804889273,0.15780043103434446,-0.40291500231173005,1.3019775189318046,0.22284750611518417,-0.2550969490649848,-0.8126284688346532,0.08190175032030202
HNRNPA2B1,0.0237377124572168,-0.21935326780133307,0.26715851797469087,0.42862329263872656,0.15857227316647604,0.27229779837912205,-0.35559578164760586,0.07670977772737546,-0.5493030372647113,0.01776814387883092,-0.2963432760557122,0.12178795526197128,-0.33980926025449404,0.5119572188873094,0.3386097301979482,-0.8766956591503415,0.16041829309764577,0.09506438949411168
HSPA8,0.07768957038072624,-0.8882478370284453,-0.4934325029640887,0.1483959231077621,0.10729039684225583,-0.1324776054641143,-0.22006124171341412,-0.06240910713158576,0.16049231592683802,0.09142229115741682,0.36676746262180154,0.06970728602921761,-0.012724066835801401,0.5959154321973229,-0.061233393594316704,0.5833358936574673,-0.06190411128698211,0.37497434300635335
ISLR,-0.10943451158730691,-0.17737407385773343,-0.29900475915738645,0.5168506395135716,-0.21911286465863017,-0.2855706323745303,0.04085520241776006,-0.16478321855663464,0.5800955428861371,0.12686440294309628,0.09329780229451146,0.5928299921893625,-0.12844773361402229,0.7627352273667882,0.42741981447758914,-0.5714729546065511,-0.6808308538923425,0.023581992003860134
LAMB3,0.41150042078831556,-0.22273661094082434,-0.4995569899039964,0.1268305038920311,0.10824609597656035,-0.4049525107544643,-0.5087731503235429,-0.31277893701202847,0.1098924727066421,0.1712511371034361,0.22355968045947427,0.6874132324960364,-0.2813248445085431,0.7013253642548947,0.4474035725587725,-0.5786893980317045,-0.03802496491647348,0.48606914876918045
LBP,-0.27660712975226254,-0.5490257927048905,-0.3879003173962049,0.6610920551762538,0.19399245083961714,0.29907021433741265,-0.06793187019716687,-0.08803912821554002,-0.20537180505175717,0.03685978891062464,0.486405544144628,0.611122591288569,-0.002965669963633071,0.8067134341476414,0.42046212919128334,0.5189657902689214,-0.7355081160403713,0.1530232857198285
MIF,0.17984724693358972,0.023330539595634567,0.38502418053037063,-0.05407110255651453,0.21285408067351563,0.2981744906665392,-0.17797969899842025,-0.2992759293382186,0.545979760783782,0.08857709421620213,0.22370560504365958,0.5780058595662807,-0.15881787364728897,0.59892555088688,-0.2212916035470194,-0.1701200417103717,-0.37131248052110616,0.46934956567254926
MPO,0.19696513665088608,-0.3630997714741051,-0.06506984176769595,-0.0677538396948402,-0.04287050411673963,0.06024799437850893,-0.4524876296059744,0.07472065634397032,0.23057470227243598,-0.035593122167029846,-0.03087159450220505,-0.22085478774847087,-0.1397733272868465,0.3514363674495037,0.21540396132766781,0.11495107958811719,-0.15315655968733455,0.10280394195252046
NID1,0.203275277990097,-0.47153856159919405,-0.6808820855645699,0.5094693522974864,-0.052748532335102884,-0.07454110478348747,-0.52199420468953,0.0016418793674139944,0.5481331334786367,0.09357260388781893,0.39541350005723075,0.06111719005841307,0.009871822275093612,0.7244835551049629,-0.005233686194436433,-0.650928885179363,-0.9205420913964374,0.10555165212353276
OAF,-0.1016425732073469,-0.08257323883168675,-0.23281445990213412,0.4862356132759408,0.1642076861673535,0.3333715063371193,-0.7796830998350469,-0.13663293422060505,0.44612172229923486,0.1999169840247507,0.5059964206235786,0.5357926322805138,-0.09224985408499159,0.6571194500388251,0.2894275567596351,-1.2192077584039138,0.027715883430125026,0.2637081944474826
PLTP,-0.3973523196216619,0.0762535679811207,-0.5771993623820328,0.19259386957521274,-0.07001955040059452,0.3526115197475149,-0.5481538435777388,0.128678169841334,0.3237102877609722,-0.15373982657573845,0.11253641379334223,0.2587500800278377,-0.11487904229268751,0.6375867301097553,0.2902526343975793,0.4786427169537749,-0.5950459031584117,-0.08795399149541497
PRG4,-0.23609169990960646,-0.1762376528029725,0.24063526820713874,0.2983955649317408,-0.012397197499057159,0.11042424746623392,-0.1396284850312296,-0.12080988323516373,-0.46682413426384006,0.1259988726396494,0.3087775258501943,0.09853369850474564,0.18020942366219095,0.43228127676854006,0.22365514535564135,0.2001694473744775,0.03104605953529916,-0.10001486809142306
SAA1,-0.22208633818286594,-0.4206460945375729,-0.0754220302642166,0.7230258804223844,0.09454404137866047,0.15641100423655355,-0.06912172745020967,-0.12086522075745129,0.05973077913549881,0.16563077527142966,0.5194958384339013,0.6211412462808038,0.07419622886739168,1.0718045100555527,0.17706512299956806,-0.4236546574879837,-0.5050574495101235,0.3213986788091048
